,gene_expression,expression_level,cell_line,time_point,expression_pattern,western_blot,protein_level,western_blotting,western_blot_analysis,pcr_product,expression_profile,protein_expression,mrna_level,transcription_factor,signaling_pathway,target_gene,growth_factor,stress_response,protein_kinase,rna_binding_protein,climate_change,gene_family,genome_sequence,datum_set,plant_genome,gene_duplication,gene_tree,protein_sequence,material_online,gene_pair,genome_duplication,reference_genome,sequence_similarity,duplication_event,genome_size,species_tree,copy_number,c._jejunus,cell_cycle,cell_death,dna_damage,room_temperature,cell_proliferation,cell_division,s_phase,stress_granule,dna_replication,cell_growth,flow_cytometry,cell_cycle_progression,t_\_t,scale_bar,\_t,error_bar,_,\_usepackage,%_ci,\_u2009,p_value,mm_nacl,stem_cell,t_cell,cell_type,breast_cancer,dna_methylation,cancer_cell,tumor_cell,b_cell,bone_marrow,progenitor_cell,control_group,hh_signaling,amino_acid,plasma_membrane,amino_acid_sequence,sequence_alignment,figure_supplement,crystal_structure,binding_site,b._napus,table_s1,candidate_gene,b._rapa,table_s2,table_s3,linkage_group,animal_model,motor_neuron,mouse_model,zebra_finch,risk_factor,brain_region,a._thaliana,plant_species,land_plant,arabidopsis_thaliana,cell_wall,flowering_plant,p._patens,seed_plant,group
tumor_cell,0.4159250337892216,0.37463525420876004,0.6017212501509439,0.23790174218830334,0.32401471034824314,0.31206357163944975,0.37649661725445893,0.36303601144741204,0.357797881787575,0.20831826677103432,0.34729469449905204,0.4882577190795205,0.2609021984348092,0.418488850925563,0.5512066718624224,0.46748859938373394,0.49764345441050695,0.24869148554450543,0.32966317611467044,0.32386794417932874,0.27995188403655785,0.3002973138482288,0.1736588307185209,0.1759878482451028,0.24410549712044188,0.27544786742444893,0.1655663491008612,0.20073262305383138,0.2099213676227748,0.20467525378245233,0.2842589873953406,0.20100562134065486,0.23208314208641334,0.29120829182772245,0.19898471848738836,0.1764223254095037,0.3154582844437601,0.32698012483785577,0.5278340435844736,0.5310573214480583,0.42910110693585707,0.2750864608260477,0.5960225328385993,0.42869302695784484,0.44615708947553046,0.32355558669969453,0.4509405239778449,0.5450025372273297,0.40081481874521907,0.5551010190473394,0.2057384591927826,0.1247663859068905,0.20775147318796214,0.16773727513544834,-0.010520942221752025,0.21970505196864465,0.21663014505576952,0.11187516705718725,0.2530443013539373,0.10860203757599944,1.0,1.0,1.0,1.0,1.0,1.0,987,1.0,1.0,1.0,1.0,1.0,0.15536162688323032,0.3917958479394147,0.135000840839757,0.12283425062456119,0.27277144122401564,0.17838762198007857,0.31554763590637736,0.11928114934091036,0.13196994319674876,0.22229083542012257,0.049910581510345414,0.1878006189192407,0.1680943396884217,0.21300515515785182,0.3361559964393599,0.27876532896076095,0.432213636360274,0.11511724052669071,0.32173662218996213,0.257022480330341,0.06928521036531957,0.15520997897822097,0.2553121663336748,0.022146054715561997,0.37954518785522634,0.20612643130203134,0.1852361016425849,0.21866125904859385,6
b_cell,0.415888016796596,0.30845146473188373,0.4458515406419007,0.18640783107464984,0.31099543380145767,0.24448029131945417,0.29034573011018494,0.2681221064851491,0.3034517236137413,0.20965463331245837,0.33595537932223507,0.3267189101975151,0.1863583543588455,0.3575356674821667,0.3518060743118738,0.21529398591925875,0.25263859309085757,0.287721937055066,0.303762969030528,0.22836770263127887,0.1282565007573535,0.20390760967400998,0.17847770278410985,0.09444092468577961,0.2195738723223254,0.28895167654675613,0.10031022574788603,0.2459924028308687,0.17358010667934404,0.16704984185173233,0.24398668491195458,0.23030120300131385,0.2022158848660345,0.27049471411802417,0.18017228249612588,0.12671134038286927,0.2400586192177348,0.2614764147865629,0.4371605914338641,0.42199327928577374,0.2304092815781665,0.17955072200774036,0.46459611205853124,0.44405328681153516,0.37477589859536836,0.2607825640332131,0.3696724967451308,0.3895614520285666,0.4356626574368534,0.40872713165345104,0.2626156685463324,0.07075468689517848,0.2609888552277702,0.06838650773086805,0.17929355079283155,0.26122671153282184,0.09425607344324835,0.15250658771148592,0.0725676390033618,0.07864861255376926,1.0,1.0,1.0,1.0,1.0,1.0,1.0,865,1.0,1.0,1.0,1.0,0.16398306697714032,0.2805504920865515,0.18154720876248048,0.17257295948264606,0.22882497699711954,0.1061344171828214,0.22443800574311476,0.11989666399733323,0.11013896340340304,0.13599110591195956,0.05875697763839023,0.16938927196648262,0.16571066367845674,0.011397930529660726,0.18488502854852473,0.15031261827724104,0.23409482206235824,0.08634175112633113,0.17363876959791857,0.156674897322476,0.08311428328948695,0.21315604092817378,0.2371440008667896,0.11301104955980307,0.2742918596983108,0.2909473089017354,0.32026281454126304,0.2619745105885599,6
bone_marrow,0.19438988617793446,0.17539418164050838,0.3265107005022858,0.23267445847185558,0.18982404580403753,0.22021942428449814,0.2340719223026274,0.23787661410780447,0.30102258224768186,0.1861289223745023,0.2109347560712117,0.26607396096803604,0.2072979135317939,0.28145852350760037,0.3169465274476402,0.17794573429930483,0.43390154828552374,0.08817976377762474,0.22139375053416682,0.24006491707721783,0.20429388210328134,0.16437445103649373,0.12957552621155716,0.06484382526764457,0.12990399501741812,0.24310144456924912,0.20676171971715643,0.1573312596361811,0.21285976133290793,0.17335987701375463,0.24466588425690333,0.09713388272323932,0.14687591680403525,0.2239108579466617,0.14642673032234663,0.23099938217507193,0.10735549378963805,0.20206869284690213,0.24663553296697913,0.3000479766152251,0.22423745226663275,0.2238585896390053,0.3638924652987248,0.20645850157672274,0.24100894624889252,0.21846639866504552,0.2361941294912635,0.2371238162659971,0.429195292017711,0.2568853530789825,0.28037716602241036,0.138079046554274,0.32416287615078626,0.13745848881093378,0.14205517916819466,0.3109951271017085,0.1887920951076827,0.19240159882752145,0.17573568062853867,0.16603525155658988,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,844,1.0,1.0,1.0,0.14010851807119568,0.24912206085156136,0.152281397381969,0.1434068804641698,0.26081305989824005,0.08895260921017695,0.17349776522232407,0.16037400721634082,0.10457441858625274,0.07350306519728357,0.16800584736504545,0.07441549374793731,0.16315289081316442,0.14629374419252217,0.4270734234193364,0.2749648951008326,0.42296392875497235,0.1832251652933925,0.3706137890313084,0.24059404207935606,0.06593342211576833,0.11058808269622422,0.12532736843642273,0.08562972174903757,0.2050460487308539,0.17342963555138563,0.092569000602274,0.20111737259440057,6
progenitor_cell,0.35059352864704973,0.32159514639643183,0.5205917196191879,0.20563005269896445,0.3483549634837271,0.1776623457844289,0.3131393761783495,0.19576712286405684,0.28403936412313535,0.26147529389065605,0.3714947955367911,0.37915870527410045,0.30685182336604055,0.39987505149757097,0.45747258628665777,0.3627691008699693,0.4799085823021202,0.22476279380636843,0.2531095614176281,0.25980804465084995,0.23383436359883686,0.21041028965162165,0.18658315866198735,0.13215553936511276,0.1725702262464273,0.28997874293756887,0.2150269580336579,0.1417677103416553,0.22810739203527997,0.17976683976214478,0.32855743620671557,0.20311152589390388,0.20472251646268155,0.291351017124589,0.22682643809526645,0.20460938868516634,0.2174002467081829,0.23734990265275513,0.49177294792684145,0.45460338998556316,0.30237178895189626,0.2242684267731037,0.5931813921840341,0.4597075672125054,0.3611776542416518,0.27754730110547665,0.3663687058060627,0.41357237290432586,0.4153315210572889,0.467633144770081,0.27587159653803117,0.13582783380582397,0.3238500731735865,0.19002559896625876,0.059057978775704,0.3062338941922145,0.20281831290623736,0.12581007225819477,0.13201194789780468,0.07667294414968347,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,703,1.0,1.0,0.04862215600985334,0.23475330096589503,0.0883898136310125,0.10221604997006406,0.3041209396220983,0.12386641948112107,0.28208070247812433,0.19961086693738583,0.1488008073256107,0.1715123615798587,0.11806221691755221,0.16161384964400027,0.15133290694049542,0.1901082465329914,0.39886605009189235,0.386164046708663,0.4237784613129464,0.235374932490785,0.3705336899476853,0.34428045711054284,0.10036236844531046,0.103933338596014,0.2654834512256636,0.1014364875827153,0.24713668925675875,0.2645279466506021,0.15444240797834818,0.3212233630281667,6
control_group,0.31938487054352677,0.40710998664461484,0.3617766345702178,0.4336918431840756,0.22843202665860216,0.3664984300307758,0.47093257399262445,0.39387127904941854,0.4288838265342657,0.29930464962542436,0.262111041151165,0.4717327715753724,0.3986919698522866,0.23432896770620432,0.2943460280647885,0.255304343192457,0.3440887156464527,0.22226349568679715,0.1867582963440937,0.13036517987601032,0.16247488124036644,0.19016246459549146,0.2318739969650661,0.1804463830464555,0.20724439281140647,0.11858412708994487,0.09007247062745097,0.2237681415879648,0.17588596849654325,0.1668611562475741,0.16797904707401823,0.2737337906750599,0.23515296801669863,0.17542506704332558,0.22665129919672405,0.12411025709689288,0.2054860210333821,0.3223838248483076,0.24480188285234605,0.23901766084362353,0.1283848711908407,0.2990061946225022,0.4144928280301271,0.2498152250993394,0.18813058370768584,0.2079133282068782,0.23372963550792317,0.3681572382774295,0.21130841899161287,0.2712944102603986,0.19850215242001495,0.16165151319141308,0.21443920906909691,0.3202132496073943,0.09680794055938233,0.2592816768767026,0.34903766296883154,0.157915037256367,0.459960978113706,0.15027186110956314,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,639,1.0,0.16487032436504984,0.15273349304714606,0.18259780170752202,0.136626707344378,0.19681190757739148,0.22595082342459927,0.21240892533771963,-0.02691030230525803,0.19584799552286827,0.13723675332678453,0.059738679677239184,0.21906229312165654,0.17309510381941212,0.25439882039180606,0.31979389428102895,0.11938557975635368,0.33949681385495645,0.2680541389555332,0.381650293845577,0.34903728658531286,-0.0050732790334888506,0.15724093673376327,0.20780154782202753,-0.0631137820060544,0.15176760068160816,0.12185144181280305,0.15024958262767998,0.09523776975077317,6
hh_signaling,0.5567857403252572,0.47644715303055474,0.6110157157096774,0.22848717625584583,0.4720221336581004,0.32070601780888275,0.5014522090353686,0.3517077393103571,0.4456894485408903,0.20344553549306565,0.4632668938267249,0.5786790076412087,0.403028250881353,0.5761059526202913,0.7606645025516188,0.6321249737994958,0.448263239313404,0.39896873082160866,0.43009792233503974,0.43920128186926555,0.22338746587071232,0.2913215409057991,0.2916932183749501,0.16014257710093432,0.2604624981110133,0.317734865278619,0.1734910986971111,0.28685423146089467,0.20102264433694572,0.20269185541787113,0.34737125917021094,0.254136277682655,0.23368563117283722,0.28048600230731363,0.22991385544416298,0.1286393357511586,0.33822822897501653,0.2815439274319909,0.5062521470916734,0.5146141652797838,0.45213563914657284,0.26284914468632226,0.6804413895141516,0.407842986139695,0.4006041012974876,0.32676375058489404,0.5152225838397424,0.5588761778157848,0.22764934840672832,0.6061663251746421,0.2709860848995931,0.1383683643863008,0.3005937656636428,0.21928154561988955,0.018773361560541393,0.2721806830917164,0.1970775121478076,0.04865550075963879,0.2541189158517756,0.16616571502691269,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,594,0.1371510430311873,0.32456726071625164,0.18285240543391984,0.2625664651552942,0.3033533367610898,0.20846745808468614,0.4703713671730816,0.1501404510619953,0.20006665995074197,0.3116144782945376,0.05650667537759979,0.21308168473021155,0.1609265828523127,0.17543078125191416,0.46932252302168587,0.29544043128799014,0.5586960541080769,0.2086408352732858,0.3873726956807714,0.3206829390274992,0.16852535877732536,0.2310307399334498,0.2512622957767012,0.17157440720836717,0.23641071042100176,0.28955257289165215,0.16866631592714468,0.25003542395137524,6
amino_acid,0.02382667970388902,0.08529735135754363,0.2144941248899982,0.054557054121053807,0.10006851428187276,0.17871504860233817,0.20209611324669102,0.20435217532149708,0.171367694307682,0.2750979583021659,0.09967649413722184,0.14185748776338697,0.036882845192749245,0.2524670896686019,0.2735461384353243,0.19965427797258165,0.32158474532125086,0.2634922166494133,0.3911792479105387,0.32744501114381686,0.1564638251568411,0.30888459509353666,0.2986977004622483,0.2610293262978834,0.3422730311836244,0.17253300981271333,0.25003358244788704,0.5226622681618521,0.27669759136104777,0.1702984018050955,0.11677630351026014,0.21250659735053073,0.46628057215878105,0.1727415342682696,0.22286810448649003,0.25496169813431363,0.18728035743540272,0.32825694741152595,0.1847168771603922,0.14859186219313228,0.14469795228070742,0.2746017123081564,0.09483924831444365,0.1712929650656776,0.20009057833250493,0.2106699512615203,0.14097582927950295,0.33862304108414026,0.042575727559887436,0.18446071121450003,0.2418156146296015,0.21756555853961895,0.2380266583921144,0.06024398450241859,0.1526508286935443,0.25109420804196153,0.13170980067358384,0.29769492213844284,0.13724700617896407,0.2350355711721256,0.14184411760856733,0.1855088372479953,0.21177308615362248,0.12778837271761245,0.005117982935851251,0.1811598701566463,0.15536162688323032,0.16398306697714032,0.14010851807119568,0.04862215600985334,0.16487032436504984,0.1371510430311873,2247,1.0,1.0,1.0,1.0,1.0,1.0,0.2356359190230393,0.2437395897274428,0.1747418898111774,0.15680454807794528,0.24561739229099772,0.30202245291085916,0.23352757906518448,0.24098143001808234,0.221787449780878,0.2348361500235198,0.16359505613878364,0.17485299663251547,0.13267358446352598,0.24652678210156478,0.4012023349945797,0.291488710088314,0.28567864135957705,0.28975756114622186,0.27660823055540823,0.3448633999085347,0.23631145038030085,7
plasma_membrane,0.1747849902408834,0.25491786307110387,0.2892096214928199,0.15352873724639401,0.3008006476333805,0.3284411825016439,0.318950087174091,0.32739346698552346,0.3301456095765253,0.1572889346866246,0.250436712277859,0.29209327366372406,0.17046674835869277,0.3173705222113431,0.416959807749854,0.21805841846768098,0.3404762385846922,0.2707956352406863,0.45674329475221187,0.4068814072371827,0.1720213145208891,0.2957789670629094,0.28758972643807773,0.13140194516866643,0.28275682069142,0.21874498112474897,0.1655544910917856,0.31513180451879397,0.23966229587435306,0.1784207946349097,0.2064315120620195,0.1973125336940068,0.2749915358350726,0.24319311584823236,0.17026869365368968,0.1712712087278607,0.2123165880183377,0.31393255128783903,0.33461482875771087,0.3417187520338443,0.2321125090021656,0.3493074221608719,0.19214586743828532,0.3456289556097081,0.2711310064568897,0.38881134873061207,0.25720350923080165,0.31291485685880394,0.22971159063551566,0.2792147530894749,0.166611758386159,0.2794711045737733,0.19003186628046181,0.12368520866333547,0.13046593090922876,0.19457859367863783,0.015238403344228713,0.06866262828181821,0.1331678849760627,0.16933488105905514,0.2501055940947185,0.29907343531557806,0.38650764938010707,0.2906061859487592,0.09745449466755562,0.3794033256626579,0.3917958479394147,0.2805504920865515,0.24912206085156136,0.23475330096589503,0.15273349304714606,0.32456726071625164,1.0,801,1.0,1.0,1.0,1.0,1.0,0.21834575965368214,0.13395274441901292,0.15830824024421217,0.07989448565521236,0.18445781316949056,0.1905239911919627,0.30267468666835023,0.16147758033121426,0.2695715718880934,0.20899146995547324,0.05092350145451959,0.15515951645712184,0.1690867434137448,0.26229604172368043,0.29527160110211953,0.41247870090322697,0.2682551119172443,0.5348515532042553,0.33610213548530243,0.3281768928390213,0.35151050641447756,7
amino_acid_sequence,0.2218637566297726,0.30466211141554556,0.26763629515603016,0.07074261432392447,0.39169627775486265,0.2591214199826186,0.3165650086869237,0.28728418977956455,0.27898287573909397,0.4121347597912878,0.4108945777763968,0.3140752103114337,0.11367171806700531,0.3890448207937014,0.3140519141871382,0.3230039312291172,0.23655933013447134,0.2985405263132641,0.4741600351721316,0.37007282076129555,0.20684658419609603,0.5181329628812168,0.5358721705813294,0.38195204892576545,0.4815809349414192,0.4037961180296428,0.4633983365969281,0.828396703745973,0.5216490010381398,0.38609685582039943,0.32729229682911715,0.4616167172044114,0.6714363287840516,0.4043638140875734,0.34017863013300237,0.448249777852714,0.3634014512882927,0.30485842972365895,0.22025931382712644,0.14633064705481627,0.12113454602155482,0.21417762410827548,0.14916303168805217,0.18569253372750558,0.16794067637701604,0.19568825819477292,0.19407172880279872,0.23722353745880187,0.09496567140391446,0.23083448125670913,0.2452683975603122,0.1979584489427,0.24299387071747677,0.11402719948697371,0.25738734147684317,0.27340790539989335,0.12648616156883263,0.29832560568479694,0.21099950106641613,0.20631184598908864,0.1773626687768315,0.19007615821332324,0.2680065546890978,0.185771056622737,0.08760471860074753,0.20978681126736087,0.135000840839757,0.18154720876248048,0.152281397381969,0.0883898136310125,0.18259780170752202,0.18285240543391984,1.0,1.0,659,1.0,1.0,1.0,1.0,0.3231532306518631,0.4434680906880411,0.33183055120940197,0.28391879159220906,0.4425281344810617,0.48520548274067166,0.3504267565843402,0.3022265881005051,0.20522982170773194,0.28271737715574835,0.26813362545319425,0.14372122481925534,0.18576501833863113,0.4295863047180479,0.5645247853653796,0.4656647702417923,0.43380152055159593,0.30276470483536994,0.43607878575325065,0.5311374381594213,0.39897167183609633,7
sequence_alignment,0.2384101560910005,0.2807675317018477,0.2693014542313827,0.10100001552420755,0.3698376324739474,0.24123312537371486,0.28117648425058,0.2938534851387875,0.2692742682249999,0.3606362868158436,0.38284418590403124,0.2575633408895245,0.08725873266089995,0.3710821964045921,0.35923038656386835,0.3204002835302841,0.19732314122552777,0.24508809055196765,0.43668094769395793,0.3360430084386208,0.21942476376193784,0.529118717894459,0.5623230578061096,0.5591327822229076,0.5115441087835618,0.4856850952012377,0.5523528959026895,0.794931831929566,0.5379912668042517,0.4411163937878018,0.4192546968942271,0.5664671909616181,0.6444896866572467,0.4851045888382137,0.29966753344597963,0.5335224883341283,0.32886560783253976,0.3007321305410266,0.24506593076544558,0.11888965549775946,0.1857715327757556,0.22338798245079922,0.16158952755896927,0.18762102265660702,0.2368462295403883,0.20672419160458888,0.2549801043293687,0.18460092574332604,0.11735050263203493,0.26281930786468477,0.21152441552422815,0.19585178028859956,0.22483231390997416,0.14606787570285185,0.25715094508448316,0.2944751852799754,0.09710448181991224,0.24234358605169415,0.26047224195704727,0.13466048986841872,0.1145837264636195,0.17574104357761183,0.25748560666013437,0.16658154580134915,0.1482331885535424,0.2036146945019522,0.12283425062456119,0.17257295948264606,0.1434068804641698,0.10221604997006406,0.136626707344378,0.2625664651552942,1.0,1.0,1.0,586,1.0,1.0,1.0,0.2833471048857055,0.3922356019156358,0.34414457018694555,0.26253836789596874,0.42382771159954774,0.4500067367445818,0.4157700860668446,0.31567688521094805,0.17354522789568205,0.28863887522404796,0.22845088737184144,0.18037455894257212,0.1884210763714854,0.39575809075928403,0.5410868858359461,0.4141747490433715,0.41560169209109127,0.26069840138427736,0.41803507688158126,0.4030731390691162,0.4146827176789337,7
